"","condition","word_number","word","alternative","sentence","l_maze","critical_region","region_number","len","freqlog10","suite","item"
"6702","pos_neg",5,"secretaries","polmetaries","The consultant that loved no secretaries has passed up any project","True","False",6,11,0,"NPL-any-src",4010
"6703","pos_neg",6,"has","har","The consultant that loved no secretaries has passed up any project","True","False",7,3,3.5219222448835,"NPL-any-src",4010
"6704","pos_neg",7,"passed","paffed","The consultant that loved no secretaries has passed up any project","True","False",7,6,2.37657695705651,"NPL-any-src",4010
"6705","pos_neg",8,"up","dad","The consultant that loved no secretaries has passed up any project","False","False",7,2,3.28307497473547,"NPL-any-src",4010
"6706","pos_neg",9,"any","edy","The consultant that loved no secretaries has passed up any project","True","True",8,3,2.89597473235906,"NPL-any-src",4010
"6707","pos_neg",10,"project","percent","The consultant that loved no secretaries has passed up any project","False","False",9,7,2.59988307207369,"NPL-any-src",4010
"6708","pos_pos",0,"The","x-x-x","The consultant that loved the secretaries has passed up any project","False","False",1,3,5.11650480266873,"NPL-any-src",4010
"6709","pos_pos",1,"consultant","connoilant","The consultant that loved the secretaries has passed up any project","True","False",2,10,1.30102999566398,"NPL-any-src",4010
"6710","pos_pos",2,"that","cent","The consultant that loved the secretaries has passed up any project","False","False",3,4,4.15691242570002,"NPL-any-src",4010
"6711","pos_pos",3,"loved","guess","The consultant that loved the secretaries has passed up any project","False","False",4,5,1.6232492903979,"NPL-any-src",4010
"6712","pos_pos",4,"the","thus","The consultant that loved the secretaries has passed up any project","False","False",5,3,5.11650480266873,"NPL-any-src",4010
"6713","pos_pos",5,"secretaries","polmetaries","The consultant that loved the secretaries has passed up any project","True","False",6,11,0,"NPL-any-src",4010
"6714","pos_pos",6,"has","har","The consultant that loved the secretaries has passed up any project","True","False",7,3,3.5219222448835,"NPL-any-src",4010
"6715","pos_pos",7,"passed","paffed","The consultant that loved the secretaries has passed up any project","True","False",7,6,2.37657695705651,"NPL-any-src",4010
"6716","pos_pos",8,"up","dad","The consultant that loved the secretaries has passed up any project","False","False",7,2,3.28307497473547,"NPL-any-src",4010
"6717","pos_pos",9,"any","edy","The consultant that loved the secretaries has passed up any project","True","True",8,3,2.89597473235906,"NPL-any-src",4010
"6718","pos_pos",10,"project","percent","The consultant that loved the secretaries has passed up any project","False","False",9,7,2.59988307207369,"NPL-any-src",4010
"6719","neg_neg",0,"No","x-x-x","No guard that liked no executives has seen any crimes","False","False",1,2,3.14550717140966,"NPL-any-src",4011
"6720","neg_neg",1,"guard","guoys","No guard that liked no executives has seen any crimes","True","False",2,5,2.02530586526477,"NPL-any-src",4011
"6721","neg_neg",2,"that","dad","No guard that liked no executives has seen any crimes","False","False",3,4,4.15691242570002,"NPL-any-src",4011
"6722","neg_neg",3,"liked","loked","No guard that liked no executives has seen any crimes","True","False",4,5,1.7160033436348,"NPL-any-src",4011
"6723","neg_neg",4,"no","i","No guard that liked no executives has seen any crimes","False","False",5,2,3.14550717140966,"NPL-any-src",4011
"6724","neg_neg",5,"executives","emituticed","No guard that liked no executives has seen any crimes","True","False",6,10,1.23044892137827,"NPL-any-src",4011
"6725","neg_neg",6,"has","oh","No guard that liked no executives has seen any crimes","False","False",7,3,3.5219222448835,"NPL-any-src",4011
"6726","neg_neg",7,"seen","eat","No guard that liked no executives has seen any crimes","False","False",7,4,2.65417654187796,"NPL-any-src",4011
"6727","neg_neg",8,"any","edy","No guard that liked no executives has seen any crimes","True","True",8,3,2.89597473235906,"NPL-any-src",4011
"6728","neg_neg",9,"crimes","senate","No guard that liked no executives has seen any crimes","False","False",9,6,1.39794000867204,"NPL-any-src",4011
"6729","neg_pos",0,"No","x-x-x","No guard that liked the executives has seen any crimes","False","False",1,2,3.14550717140966,"NPL-any-src",4011
"6730","neg_pos",1,"guard","guoys","No guard that liked the executives has seen any crimes","True","False",2,5,2.02530586526477,"NPL-any-src",4011
"6731","neg_pos",2,"that","dad","No guard that liked the executives has seen any crimes","False","False",3,4,4.15691242570002,"NPL-any-src",4011
"6732","neg_pos",3,"liked","loked","No guard that liked the executives has seen any crimes","True","False",4,5,1.7160033436348,"NPL-any-src",4011
"6733","neg_pos",4,"the","ha","No guard that liked the executives has seen any crimes","False","False",5,3,5.11650480266873,"NPL-any-src",4011
"6734","neg_pos",5,"executives","emituticed","No guard that liked the executives has seen any crimes","True","False",6,10,1.23044892137827,"NPL-any-src",4011
"6735","neg_pos",6,"has","oh","No guard that liked the executives has seen any crimes","False","False",7,3,3.5219222448835,"NPL-any-src",4011
"6736","neg_pos",7,"seen","eat","No guard that liked the executives has seen any crimes","False","False",7,4,2.65417654187796,"NPL-any-src",4011
"6737","neg_pos",8,"any","edy","No guard that liked the executives has seen any crimes","True","True",8,3,2.89597473235906,"NPL-any-src",4011
"6738","neg_pos",9,"crimes","senate","No guard that liked the executives has seen any crimes","False","False",9,6,1.39794000867204,"NPL-any-src",4011
"6739","pos_neg",0,"The","x-x-x","The guard that liked no executives has seen any crimes","False","False",1,3,5.11650480266873,"NPL-any-src",4011
"6740","pos_neg",1,"guard","guoys","The guard that liked no executives has seen any crimes","True","False",2,5,2.02530586526477,"NPL-any-src",4011
"6741","pos_neg",2,"that","dad","The guard that liked no executives has seen any crimes","False","False",3,4,4.15691242570002,"NPL-any-src",4011
"6742","pos_neg",3,"liked","loked","The guard that liked no executives has seen any crimes","True","False",4,5,1.7160033436348,"NPL-any-src",4011
"6743","pos_neg",4,"no","i","The guard that liked no executives has seen any crimes","False","False",5,2,3.14550717140966,"NPL-any-src",4011
"6744","pos_neg",5,"executives","emituticed","The guard that liked no executives has seen any crimes","True","False",6,10,1.23044892137827,"NPL-any-src",4011
"6745","pos_neg",6,"has","oh","The guard that liked no executives has seen any crimes","False","False",7,3,3.5219222448835,"NPL-any-src",4011
"6746","pos_neg",7,"seen","eat","The guard that liked no executives has seen any crimes","False","False",7,4,2.65417654187796,"NPL-any-src",4011
"6747","pos_neg",8,"any","edy","The guard that liked no executives has seen any crimes","True","True",8,3,2.89597473235906,"NPL-any-src",4011
"6748","pos_neg",9,"crimes","senate","The guard that liked no executives has seen any crimes","False","False",9,6,1.39794000867204,"NPL-any-src",4011
"6749","pos_pos",0,"The","x-x-x","The guard that liked the executives has seen any crimes","False","False",1,3,5.11650480266873,"NPL-any-src",4011
"6750","pos_pos",1,"guard","guoys","The guard that liked the executives has seen any crimes","True","False",2,5,2.02530586526477,"NPL-any-src",4011
"6751","pos_pos",2,"that","dad","The guard that liked the executives has seen any crimes","False","False",3,4,4.15691242570002,"NPL-any-src",4011
"6752","pos_pos",3,"liked","loked","The guard that liked the executives has seen any crimes","True","False",4,5,1.7160033436348,"NPL-any-src",4011
"6753","pos_pos",4,"the","ha","The guard that liked the executives has seen any crimes","False","False",5,3,5.11650480266873,"NPL-any-src",4011
"6754","pos_pos",5,"executives","emituticed","The guard that liked the executives has seen any crimes","True","False",6,10,1.23044892137827,"NPL-any-src",4011
"6755","pos_pos",6,"has","oh","The guard that liked the executives has seen any crimes","False","False",7,3,3.5219222448835,"NPL-any-src",4011
"6756","pos_pos",7,"seen","eat","The guard that liked the executives has seen any crimes","False","False",7,4,2.65417654187796,"NPL-any-src",4011
"6757","pos_pos",8,"any","edy","The guard that liked the executives has seen any crimes","True","True",8,3,2.89597473235906,"NPL-any-src",4011
"6758","pos_pos",9,"crimes","senate","The guard that liked the executives has seen any crimes","False","False",9,6,1.39794000867204,"NPL-any-src",4011
"6759","neg_neg",0,"No","x-x-x","No chef that praised no authors has burned any dishes","False","False",1,2,3.14550717140966,"NPL-any-src",4012
"6760","neg_neg",1,"chef","chex","No chef that praised no authors has burned any dishes","True","False",2,4,1.30102999566398,"NPL-any-src",4012
"6761","neg_neg",2,"that","hell","No chef that praised no authors has burned any dishes","False","False",3,4,4.15691242570002,"NPL-any-src",4012
"6762","neg_neg",3,"praised","thereof","No chef that praised no authors has burned any dishes","False","False",4,7,2.43136376415899,"NPL-any-src",4012
"6763","neg_neg",4,"no","us","No chef that praised no authors has burned any dishes","False","False",5,2,3.14550717140966,"NPL-any-src",4012
"6764","neg_neg",5,"authors","aublars","No chef that praised no authors has burned any dishes","True","False",6,7,1.99122607569249,"NPL-any-src",4012
"6765","neg_neg",6,"has","har","No chef that praised no authors has burned any dishes","True","False",7,3,3.5219222448835,"NPL-any-src",4012
"6766","neg_neg",7,"burned","bulked","No chef that praised no authors has burned any dishes","True","False",7,6,1.78532983501077,"NPL-any-src",4012
"6767","neg_neg",8,"any","edy","No chef that praised no authors has burned any dishes","True","True",8,3,2.89597473235906,"NPL-any-src",4012
"6768","neg_neg",9,"dishes","galaxy","No chef that praised no authors has burned any dishes","False","False",9,6,1.20411998265592,"NPL-any-src",4012
"6769","neg_pos",0,"No","x-x-x","No chef that praised the authors has burned any dishes","False","False",1,2,3.14550717140966,"NPL-any-src",4012
"6770","neg_pos",1,"chef","chex","No chef that praised the authors has burned any dishes","True","False",2,4,1.30102999566398,"NPL-any-src",4012
"6771","neg_pos",2,"that","hell","No chef that praised the authors has burned any dishes","False","False",3,4,4.15691242570002,"NPL-any-src",4012
"6772","neg_pos",3,"praised","thereof","No chef that praised the authors has burned any dishes","False","False",4,7,2.43136376415899,"NPL-any-src",4012
"6773","neg_pos",4,"the","into","No chef that praised the authors has burned any dishes","False","False",5,3,5.11650480266873,"NPL-any-src",4012
"6774","neg_pos",5,"authors","aublars","No chef that praised the authors has burned any dishes","True","False",6,7,1.99122607569249,"NPL-any-src",4012
"6775","neg_pos",6,"has","har","No chef that praised the authors has burned any dishes","True","False",7,3,3.5219222448835,"NPL-any-src",4012
"6776","neg_pos",7,"burned","bulked","No chef that praised the authors has burned any dishes","True","False",7,6,1.78532983501077,"NPL-any-src",4012
"6777","neg_pos",8,"any","edy","No chef that praised the authors has burned any dishes","True","True",8,3,2.89597473235906,"NPL-any-src",4012
"6778","neg_pos",9,"dishes","galaxy","No chef that praised the authors has burned any dishes","False","False",9,6,1.20411998265592,"NPL-any-src",4012
"6779","pos_neg",0,"The","x-x-x","The chef that praised no authors has burned any dishes","False","False",1,3,5.11650480266873,"NPL-any-src",4012
"6780","pos_neg",1,"chef","chex","The chef that praised no authors has burned any dishes","True","False",2,4,1.30102999566398,"NPL-any-src",4012
"6781","pos_neg",2,"that","hell","The chef that praised no authors has burned any dishes","False","False",3,4,4.15691242570002,"NPL-any-src",4012
"6782","pos_neg",3,"praised","thereof","The chef that praised no authors has burned any dishes","False","False",4,7,2.43136376415899,"NPL-any-src",4012
"6783","pos_neg",4,"no","us","The chef that praised no authors has burned any dishes","False","False",5,2,3.14550717140966,"NPL-any-src",4012
"6784","pos_neg",5,"authors","aublars","The chef that praised no authors has burned any dishes","True","False",6,7,1.99122607569249,"NPL-any-src",4012
"6785","pos_neg",6,"has","har","The chef that praised no authors has burned any dishes","True","False",7,3,3.5219222448835,"NPL-any-src",4012
"6786","pos_neg",7,"burned","bulked","The chef that praised no authors has burned any dishes","True","False",7,6,1.78532983501077,"NPL-any-src",4012
"6787","pos_neg",8,"any","edy","The chef that praised no authors has burned any dishes","True","True",8,3,2.89597473235906,"NPL-any-src",4012
"6788","pos_neg",9,"dishes","galaxy","The chef that praised no authors has burned any dishes","False","False",9,6,1.20411998265592,"NPL-any-src",4012
"6789","pos_pos",0,"The","x-x-x","The chef that praised the authors has burned any dishes","False","False",1,3,5.11650480266873,"NPL-any-src",4012
"6790","pos_pos",1,"chef","chex","The chef that praised the authors has burned any dishes","True","False",2,4,1.30102999566398,"NPL-any-src",4012
"6791","pos_pos",2,"that","hell","The chef that praised the authors has burned any dishes","False","False",3,4,4.15691242570002,"NPL-any-src",4012
"6792","pos_pos",3,"praised","thereof","The chef that praised the authors has burned any dishes","False","False",4,7,2.43136376415899,"NPL-any-src",4012
"6793","pos_pos",4,"the","into","The chef that praised the authors has burned any dishes","False","False",5,3,5.11650480266873,"NPL-any-src",4012
"6794","pos_pos",5,"authors","aublars","The chef that praised the authors has burned any dishes","True","False",6,7,1.99122607569249,"NPL-any-src",4012
"6795","pos_pos",6,"has","har","The chef that praised the authors has burned any dishes","True","False",7,3,3.5219222448835,"NPL-any-src",4012
"6796","pos_pos",7,"burned","bulked","The chef that praised the authors has burned any dishes","True","False",7,6,1.78532983501077,"NPL-any-src",4012
"6797","pos_pos",8,"any","edy","The chef that praised the authors has burned any dishes","True","True",8,3,2.89597473235906,"NPL-any-src",4012
"6798","pos_pos",9,"dishes","galaxy","The chef that praised the authors has burned any dishes","False","False",9,6,1.20411998265592,"NPL-any-src",4012
"6799","neg_neg",0,"No","x-x-x","No architect that hated no pilots has had any fame","False","False",1,2,3.14550717140966,"NPL-any-src",4013
"6800","neg_neg",1,"architect","arquitorm","No architect that hated no pilots has had any fame","True","False",2,9,1.64345267648619,"NPL-any-src",4013
"6801","neg_neg",2,"that","thet","No architect that hated no pilots has had any fame","True","False",3,4,4.15691242570002,"NPL-any-src",4013
"6802","neg_neg",3,"hated","taled","No architect that hated no pilots has had any fame","True","False",4,5,1.11394335230684,"NPL-any-src",4013
"6803","neg_neg",4,"no","yeah","No architect that hated no pilots has had any fame","False","False",5,2,3.14550717140966,"NPL-any-src",4013
"6804","neg_neg",5,"pilots","wallet","No architect that hated no pilots has had any fame","False","False",6,6,1.66275783168157,"NPL-any-src",4013
"6805","neg_neg",6,"has","cent","No architect that hated no pilots has had any fame","False","False",7,3,3.5219222448835,"NPL-any-src",4013
"6806","neg_neg",7,"had","ha","No architect that hated no pilots has had any fame","False","False",7,3,3.75648396444261,"NPL-any-src",4013
"6807","neg_neg",8,"any","edy","No architect that hated no pilots has had any fame","True","True",8,3,2.89597473235906,"NPL-any-src",4013
"6808","neg_neg",9,"fame","cart","No architect that hated no pilots has had any fame","False","False",9,4,2.06818586174616,"NPL-any-src",4013
"6809","neg_pos",0,"No","x-x-x","No architect that hated the pilots has had any fame","False","False",1,2,3.14550717140966,"NPL-any-src",4013
"6810","neg_pos",1,"architect","arquitorm","No architect that hated the pilots has had any fame","True","False",2,9,1.64345267648619,"NPL-any-src",4013
"6811","neg_pos",2,"that","thet","No architect that hated the pilots has had any fame","True","False",3,4,4.15691242570002,"NPL-any-src",4013
"6812","neg_pos",3,"hated","taled","No architect that hated the pilots has had any fame","True","False",4,5,1.11394335230684,"NPL-any-src",4013
"6813","neg_pos",4,"the","ago","No architect that hated the pilots has had any fame","False","False",5,3,5.11650480266873,"NPL-any-src",4013
"6814","neg_pos",5,"pilots","wallet","No architect that hated the pilots has had any fame","False","False",6,6,1.66275783168157,"NPL-any-src",4013
"6815","neg_pos",6,"has","cent","No architect that hated the pilots has had any fame","False","False",7,3,3.5219222448835,"NPL-any-src",4013
"6816","neg_pos",7,"had","ha","No architect that hated the pilots has had any fame","False","False",7,3,3.75648396444261,"NPL-any-src",4013
"6817","neg_pos",8,"any","edy","No architect that hated the pilots has had any fame","True","True",8,3,2.89597473235906,"NPL-any-src",4013
"6818","neg_pos",9,"fame","cart","No architect that hated the pilots has had any fame","False","False",9,4,2.06818586174616,"NPL-any-src",4013
"6819","pos_neg",0,"The","x-x-x","The architect that hated no pilots has had any fame","False","False",1,3,5.11650480266873,"NPL-any-src",4013
"6820","pos_neg",1,"architect","arquitorm","The architect that hated no pilots has had any fame","True","False",2,9,1.64345267648619,"NPL-any-src",4013
"6821","pos_neg",2,"that","thet","The architect that hated no pilots has had any fame","True","False",3,4,4.15691242570002,"NPL-any-src",4013
"6822","pos_neg",3,"hated","taled","The architect that hated no pilots has had any fame","True","False",4,5,1.11394335230684,"NPL-any-src",4013
"6823","pos_neg",4,"no","yeah","The architect that hated no pilots has had any fame","False","False",5,2,3.14550717140966,"NPL-any-src",4013
"6824","pos_neg",5,"pilots","wallet","The architect that hated no pilots has had any fame","False","False",6,6,1.66275783168157,"NPL-any-src",4013
"6825","pos_neg",6,"has","cent","The architect that hated no pilots has had any fame","False","False",7,3,3.5219222448835,"NPL-any-src",4013
"6826","pos_neg",7,"had","ha","The architect that hated no pilots has had any fame","False","False",7,3,3.75648396444261,"NPL-any-src",4013
"6827","pos_neg",8,"any","edy","The architect that hated no pilots has had any fame","True","True",8,3,2.89597473235906,"NPL-any-src",4013
"6828","pos_neg",9,"fame","cart","The architect that hated no pilots has had any fame","False","False",9,4,2.06818586174616,"NPL-any-src",4013
"6829","pos_pos",0,"The","x-x-x","The architect that hated the pilots has had any fame","False","False",1,3,5.11650480266873,"NPL-any-src",4013
"6830","pos_pos",1,"architect","arquitorm","The architect that hated the pilots has had any fame","True","False",2,9,1.64345267648619,"NPL-any-src",4013
"6831","pos_pos",2,"that","thet","The architect that hated the pilots has had any fame","True","False",3,4,4.15691242570002,"NPL-any-src",4013
"6832","pos_pos",3,"hated","taled","The architect that hated the pilots has had any fame","True","False",4,5,1.11394335230684,"NPL-any-src",4013
"6833","pos_pos",4,"the","ago","The architect that hated the pilots has had any fame","False","False",5,3,5.11650480266873,"NPL-any-src",4013
"6834","pos_pos",5,"pilots","wallet","The architect that hated the pilots has had any fame","False","False",6,6,1.66275783168157,"NPL-any-src",4013
"6835","pos_pos",6,"has","cent","The architect that hated the pilots has had any fame","False","False",7,3,3.5219222448835,"NPL-any-src",4013
"6836","pos_pos",7,"had","ha","The architect that hated the pilots has had any fame","False","False",7,3,3.75648396444261,"NPL-any-src",4013
"6837","pos_pos",8,"any","edy","The architect that hated the pilots has had any fame","True","True",8,3,2.89597473235906,"NPL-any-src",4013
"6838","pos_pos",9,"fame","cart","The architect that hated the pilots has had any fame","False","False",9,4,2.06818586174616,"NPL-any-src",4013
"6839","neg_neg",0,"No","x-x-x","No athlete that helped no doctors has broken any equipment","False","False",1,2,3.14550717140966,"NPL-any-src",4014
"6840","neg_neg",1,"athlete","arelene","No athlete that helped no doctors has broken any equipment","True","False",2,7,1.54406804435028,"NPL-any-src",4014
"6841","neg_neg",2,"that","thot","No athlete that helped no doctors has broken any equipment","True","False",3,4,4.15691242570002,"NPL-any-src",4014
"6842","neg_neg",3,"helped","helved","No athlete that helped no doctors has broken any equipment","True","False",4,6,2.24303804868629,"NPL-any-src",4014
"6843","neg_neg",4,"no","yeah","No athlete that helped no doctors has broken any equipment","False","False",5,2,3.14550717140966,"NPL-any-src",4014
"6844","neg_neg",5,"doctors","premier","No athlete that helped no doctors has broken any equipment","False","False",6,7,1.38021124171161,"NPL-any-src",4014
"6845","neg_neg",6,"has","sale","No athlete that helped no doctors has broken any equipment","False","False",7,3,3.5219222448835,"NPL-any-src",4014
"6846","neg_neg",7,"broken","please","No athlete that helped no doctors has broken any equipment","False","False",7,6,2.15228834438306,"NPL-any-src",4014
"6847","neg_neg",8,"any","edy","No athlete that helped no doctors has broken any equipment","True","True",8,3,2.89597473235906,"NPL-any-src",4014
"6848","neg_neg",9,"equipment","brilliant","No athlete that helped no doctors has broken any equipment","False","False",9,9,2.10380372095596,"NPL-any-src",4014
"6849","neg_pos",0,"No","x-x-x","No athlete that helped the doctors has broken any equipment","False","False",1,2,3.14550717140966,"NPL-any-src",4014
"6850","neg_pos",1,"athlete","arelene","No athlete that helped the doctors has broken any equipment","True","False",2,7,1.54406804435028,"NPL-any-src",4014
"6851","neg_pos",2,"that","thot","No athlete that helped the doctors has broken any equipment","True","False",3,4,4.15691242570002,"NPL-any-src",4014
"6852","neg_pos",3,"helped","helved","No athlete that helped the doctors has broken any equipment","True","False",4,6,2.24303804868629,"NPL-any-src",4014
"6853","neg_pos",4,"the","nor","No athlete that helped the doctors has broken any equipment","False","False",5,3,5.11650480266873,"NPL-any-src",4014
"6854","neg_pos",5,"doctors","premier","No athlete that helped the doctors has broken any equipment","False","False",6,7,1.38021124171161,"NPL-any-src",4014
"6855","neg_pos",6,"has","sale","No athlete that helped the doctors has broken any equipment","False","False",7,3,3.5219222448835,"NPL-any-src",4014
"6856","neg_pos",7,"broken","please","No athlete that helped the doctors has broken any equipment","False","False",7,6,2.15228834438306,"NPL-any-src",4014
"6857","neg_pos",8,"any","edy","No athlete that helped the doctors has broken any equipment","True","True",8,3,2.89597473235906,"NPL-any-src",4014
"6858","neg_pos",9,"equipment","brilliant","No athlete that helped the doctors has broken any equipment","False","False",9,9,2.10380372095596,"NPL-any-src",4014
"6859","pos_neg",0,"The","x-x-x","The athlete that helped no doctors has broken any equipment","False","False",1,3,5.11650480266873,"NPL-any-src",4014
"6860","pos_neg",1,"athlete","arelene","The athlete that helped no doctors has broken any equipment","True","False",2,7,1.54406804435028,"NPL-any-src",4014
"6861","pos_neg",2,"that","thot","The athlete that helped no doctors has broken any equipment","True","False",3,4,4.15691242570002,"NPL-any-src",4014
"6862","pos_neg",3,"helped","helved","The athlete that helped no doctors has broken any equipment","True","False",4,6,2.24303804868629,"NPL-any-src",4014
"6863","pos_neg",4,"no","yeah","The athlete that helped no doctors has broken any equipment","False","False",5,2,3.14550717140966,"NPL-any-src",4014
"6864","pos_neg",5,"doctors","premier","The athlete that helped no doctors has broken any equipment","False","False",6,7,1.38021124171161,"NPL-any-src",4014
"6865","pos_neg",6,"has","sale","The athlete that helped no doctors has broken any equipment","False","False",7,3,3.5219222448835,"NPL-any-src",4014
"6866","pos_neg",7,"broken","please","The athlete that helped no doctors has broken any equipment","False","False",7,6,2.15228834438306,"NPL-any-src",4014
"6867","pos_neg",8,"any","edy","The athlete that helped no doctors has broken any equipment","True","True",8,3,2.89597473235906,"NPL-any-src",4014
"6868","pos_neg",9,"equipment","brilliant","The athlete that helped no doctors has broken any equipment","False","False",9,9,2.10380372095596,"NPL-any-src",4014
"6869","pos_pos",0,"The","x-x-x","The athlete that helped the doctors has broken any equipment","False","False",1,3,5.11650480266873,"NPL-any-src",4014
"6870","pos_pos",1,"athlete","arelene","The athlete that helped the doctors has broken any equipment","True","False",2,7,1.54406804435028,"NPL-any-src",4014
"6871","pos_pos",2,"that","thot","The athlete that helped the doctors has broken any equipment","True","False",3,4,4.15691242570002,"NPL-any-src",4014
"6872","pos_pos",3,"helped","helved","The athlete that helped the doctors has broken any equipment","True","False",4,6,2.24303804868629,"NPL-any-src",4014
"6873","pos_pos",4,"the","nor","The athlete that helped the doctors has broken any equipment","False","False",5,3,5.11650480266873,"NPL-any-src",4014
"6874","pos_pos",5,"doctors","premier","The athlete that helped the doctors has broken any equipment","False","False",6,7,1.38021124171161,"NPL-any-src",4014
"6875","pos_pos",6,"has","sale","The athlete that helped the doctors has broken any equipment","False","False",7,3,3.5219222448835,"NPL-any-src",4014
"6876","pos_pos",7,"broken","please","The athlete that helped the doctors has broken any equipment","False","False",7,6,2.15228834438306,"NPL-any-src",4014
"6877","pos_pos",8,"any","edy","The athlete that helped the doctors has broken any equipment","True","True",8,3,2.89597473235906,"NPL-any-src",4014
"6878","pos_pos",9,"equipment","brilliant","The athlete that helped the doctors has broken any equipment","False","False",9,9,2.10380372095596,"NPL-any-src",4014
"6879","neg_neg",0,"No","x-x-x","No dancer that loved no farmers has broken any bones","False","False",1,2,3.14550717140966,"NPL-any-src",4015
"6880","neg_neg",1,"dancer","dorder","No dancer that loved no farmers has broken any bones","True","False",2,6,0.778151250383644,"NPL-any-src",4015
"6881","neg_neg",2,"that","anti","No dancer that loved no farmers has broken any bones","False","False",3,4,4.15691242570002,"NPL-any-src",4015
"6882","neg_neg",3,"loved","gonna","No dancer that loved no farmers has broken any bones","False","False",4,5,1.6232492903979,"NPL-any-src",4015
"6883","neg_neg",4,"no","thus","No dancer that loved no farmers has broken any bones","False","False",5,2,3.14550717140966,"NPL-any-src",4015
"6884","neg_neg",5,"farmers","maximum","No dancer that loved no farmers has broken any bones","False","False",6,7,1.64345267648619,"NPL-any-src",4015
"6885","neg_neg",6,"has","sale","No dancer that loved no farmers has broken any bones","False","False",7,3,3.5219222448835,"NPL-any-src",4015
"6886","neg_neg",7,"broken","shojen","No dancer that loved no farmers has broken any bones","True","False",7,6,2.15228834438306,"NPL-any-src",4015
"6887","neg_neg",8,"any","edy","No dancer that loved no farmers has broken any bones","True","True",8,3,2.89597473235906,"NPL-any-src",4015
"6888","neg_neg",9,"bones","boked","No dancer that loved no farmers has broken any bones","True","False",9,5,1.73239375982297,"NPL-any-src",4015
"6889","neg_pos",0,"No","x-x-x","No dancer that loved the farmers has broken any bones","False","False",1,2,3.14550717140966,"NPL-any-src",4015
"6890","neg_pos",1,"dancer","dorder","No dancer that loved the farmers has broken any bones","True","False",2,6,0.778151250383644,"NPL-any-src",4015
"6891","neg_pos",2,"that","anti","No dancer that loved the farmers has broken any bones","False","False",3,4,4.15691242570002,"NPL-any-src",4015
"6892","neg_pos",3,"loved","gonna","No dancer that loved the farmers has broken any bones","False","False",4,5,1.6232492903979,"NPL-any-src",4015
"6893","neg_pos",4,"the","them","No dancer that loved the farmers has broken any bones","False","False",5,3,5.11650480266873,"NPL-any-src",4015
"6894","neg_pos",5,"farmers","maximum","No dancer that loved the farmers has broken any bones","False","False",6,7,1.64345267648619,"NPL-any-src",4015
"6895","neg_pos",6,"has","sale","No dancer that loved the farmers has broken any bones","False","False",7,3,3.5219222448835,"NPL-any-src",4015
"6896","neg_pos",7,"broken","shojen","No dancer that loved the farmers has broken any bones","True","False",7,6,2.15228834438306,"NPL-any-src",4015
"6897","neg_pos",8,"any","edy","No dancer that loved the farmers has broken any bones","True","True",8,3,2.89597473235906,"NPL-any-src",4015
"6898","neg_pos",9,"bones","boked","No dancer that loved the farmers has broken any bones","True","False",9,5,1.73239375982297,"NPL-any-src",4015
"6899","pos_neg",0,"The","x-x-x","The dancer that loved no farmers has broken any bones","False","False",1,3,5.11650480266873,"NPL-any-src",4015
"6900","pos_neg",1,"dancer","dorder","The dancer that loved no farmers has broken any bones","True","False",2,6,0.778151250383644,"NPL-any-src",4015
"6901","pos_neg",2,"that","anti","The dancer that loved no farmers has broken any bones","False","False",3,4,4.15691242570002,"NPL-any-src",4015
"6902","pos_neg",3,"loved","gonna","The dancer that loved no farmers has broken any bones","False","False",4,5,1.6232492903979,"NPL-any-src",4015
"6903","pos_neg",4,"no","thus","The dancer that loved no farmers has broken any bones","False","False",5,2,3.14550717140966,"NPL-any-src",4015
"6904","pos_neg",5,"farmers","maximum","The dancer that loved no farmers has broken any bones","False","False",6,7,1.64345267648619,"NPL-any-src",4015
"6905","pos_neg",6,"has","sale","The dancer that loved no farmers has broken any bones","False","False",7,3,3.5219222448835,"NPL-any-src",4015
"6906","pos_neg",7,"broken","shojen","The dancer that loved no farmers has broken any bones","True","False",7,6,2.15228834438306,"NPL-any-src",4015
"6907","pos_neg",8,"any","edy","The dancer that loved no farmers has broken any bones","True","True",8,3,2.89597473235906,"NPL-any-src",4015
"6908","pos_neg",9,"bones","boked","The dancer that loved no farmers has broken any bones","True","False",9,5,1.73239375982297,"NPL-any-src",4015
"6909","pos_pos",0,"The","x-x-x","The dancer that loved the farmers has broken any bones","False","False",1,3,5.11650480266873,"NPL-any-src",4015
"6910","pos_pos",1,"dancer","dorder","The dancer that loved the farmers has broken any bones","True","False",2,6,0.778151250383644,"NPL-any-src",4015
"6911","pos_pos",2,"that","anti","The dancer that loved the farmers has broken any bones","False","False",3,4,4.15691242570002,"NPL-any-src",4015
"6912","pos_pos",3,"loved","gonna","The dancer that loved the farmers has broken any bones","False","False",4,5,1.6232492903979,"NPL-any-src",4015
"6913","pos_pos",4,"the","them","The dancer that loved the farmers has broken any bones","False","False",5,3,5.11650480266873,"NPL-any-src",4015
"6914","pos_pos",5,"farmers","maximum","The dancer that loved the farmers has broken any bones","False","False",6,7,1.64345267648619,"NPL-any-src",4015
"6915","pos_pos",6,"has","sale","The dancer that loved the farmers has broken any bones","False","False",7,3,3.5219222448835,"NPL-any-src",4015
"6916","pos_pos",7,"broken","shojen","The dancer that loved the farmers has broken any bones","True","False",7,6,2.15228834438306,"NPL-any-src",4015
